"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"82","It's not too late to get your #flu shot! Stop by Goodwill Industries at 2502 Melrose Ave. in Roanoke on Tuesday, Ma‚Ä¶ https://t.co/mHaaKCDxcG",FALSE,0,NA,2018-03-05 23:52:02,TRUE,NA,"970809190208954368",NA,"<a href=""http://coschedule.com"" rel=""nofollow"">CoSchedule</a>","CarilionClinic",0,FALSE,FALSE,NA,NA
"83","RT @WebMD: Amid signs that the brutal flu season is finally easing, hospitalizations for the flu continue to rise. What you should know: ht‚Ä¶",FALSE,0,NA,2018-03-05 23:51:38,FALSE,NA,"970809088102797312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OrleansParishMS",35,TRUE,FALSE,NA,NA
"84","@davidjfindlay @mclaren2gb There was no more malevolence behind that than a flock of birds being blown off course a‚Ä¶ https://t.co/AsyC2WSuOF",FALSE,0,"BoomersAreEvil",2018-03-05 23:51:37,TRUE,"970808559431688192","970809087960240129","922589995377946624","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BoomersAreEvil",0,FALSE,FALSE,NA,NA
"85","RT @GymRewards: https://t.co/uYC6S2B4Mp News: Number of paid sick days directly impacts how Americans use preventive care like flu shots ht‚Ä¶",FALSE,0,NA,2018-03-05 23:51:35,FALSE,NA,"970809075607928833",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Dewiyul13400755",74,TRUE,FALSE,NA,NA
"86","Been down with the flu for 3 days and all I want is pancakes. Ì†ΩÌ∏ñ",FALSE,3,NA,2018-03-05 23:51:29,FALSE,NA,"970809053973803008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TinealePeterson",0,FALSE,FALSE,NA,NA
"87","RT @anaapolima: escola: a
eu: https://t.co/6QUFMWjlX9",FALSE,0,NA,2018-03-05 23:51:28,FALSE,NA,"970809047250284544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Isadora_flu",17767,TRUE,FALSE,NA,NA
"88","RT @amcaulay_: Someone like me who is such a good person doesn‚Äôt deserve to catch every fucking flu cold etc there is",FALSE,0,NA,2018-03-05 23:51:26,FALSE,NA,"970809040929468417",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jordaanmarshall",24,TRUE,FALSE,NA,NA
"89","Eu mesma no jogo de volta da sul americana 2017 fla x flu https://t.co/8i6GGIt17K",FALSE,3,NA,2018-03-05 23:51:19,FALSE,NA,"970809009900015618",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","giovnnakunner",2,FALSE,FALSE,NA,NA
"90","RT @bigreegs1985: ""I would literally forfeit all knowledge about the mysteries of the universe in exchange for knowing which specific perso‚Ä¶",FALSE,0,NA,2018-03-05 23:51:12,FALSE,NA,"970808982985199617",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bigreegs1985",2,TRUE,FALSE,NA,NA
"91","These are all outbreak myths (aka false statements):

1. ""A pandemic on the scale of Spanish Ô¨Çu is unlikely today.""‚Ä¶ https://t.co/tfeqk9l2qA",FALSE,1,NA,2018-03-05 23:51:11,TRUE,NA,"970808975976534016",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","immunizetx",0,FALSE,FALSE,NA,NA
"92","Bruuuuuuh!!!! I told my little sister I got two shots today.. the flu shot and the meningitis one. She said what is‚Ä¶ https://t.co/T0eR9gzVcf",FALSE,2,NA,2018-03-05 23:50:56,TRUE,NA,"970808915129749504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JenniOrozco28",0,FALSE,FALSE,NA,NA
"93","RT @tom_silva12: Antes de compartilhar meu curioscat  // depois https://t.co/9IqSM1ZpUJ",FALSE,0,NA,2018-03-05 23:50:46,FALSE,NA,"970808872444268545",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Isadora_flu",13064,TRUE,FALSE,NA,NA
"94","RT @doctorakil: Disturbing reports of side effects from #tamiflu the main #flu drug (keep your vitamin D up to prevent flu) -... https://t.‚Ä¶",FALSE,0,NA,2018-03-05 23:50:39,FALSE,NA,"970808842043969538",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BairoTech",1,TRUE,FALSE,NA,NA
"95","RT @sciam: Can you get the flu twice in one season? Unfortunately, yes. https://t.co/oh3aCW737V https://t.co/e5DDqbCJWp",FALSE,0,NA,2018-03-05 23:50:34,FALSE,NA,"970808820329938944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","blanketcrap",59,TRUE,FALSE,NA,NA
"96","I have the flu... great.",FALSE,0,NA,2018-03-05 23:50:24,FALSE,NA,"970808778907160576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kuhmaile",0,FALSE,FALSE,NA,NA
"97","i suddenly have flu Ì†ΩÌ≤ÜÌ†ºÌøª didnt even sleep because i can‚Äôt breathe",FALSE,0,NA,2018-03-05 23:50:18,FALSE,NA,"970808753837633537",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ad1ry",0,FALSE,FALSE,NA,NA
"98","my family could really use your prayers or whatever you do idk......my great grandfather is in the hospital with pn‚Ä¶ https://t.co/RPvPjbmM68",FALSE,2,NA,2018-03-05 23:50:16,TRUE,NA,"970808744643788801",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","capshawsdream",0,FALSE,FALSE,NA,NA
"99","RT @EterniTI_: He exposed that flu shots were killing people and then he goes missing. Interesting. https://t.co/aK6q1RkB6O",FALSE,0,NA,2018-03-05 23:50:07,FALSE,NA,"970808707679444992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ItsJust_Robbiey",912,TRUE,FALSE,NA,NA
"100","Could the Black Death happen again with our flu and sick season here https://t.co/G8M725QUZq #BlackDeath‚Ä¶ https://t.co/e9zM9dMbn1",FALSE,0,NA,2018-03-05 23:50:07,TRUE,NA,"970808706807091201",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","CCTubes",0,FALSE,FALSE,NA,NA
"101","Could the Black Death happen again with our flu and sick season here https://t.co/bOP7zzOe8K #BlackDeath‚Ä¶ https://t.co/OrY2UXb4gY",FALSE,0,NA,2018-03-05 23:50:07,TRUE,NA,"970808706731560960",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","CaptionItWrite",0,FALSE,FALSE,NA,NA
"102","Its official I have the flu! I was bound toget it cause it‚Äôs vicious this year. I‚Äôd like to thank ppl at work, pres‚Ä¶ https://t.co/1lGV2Nlqhd",FALSE,0,NA,2018-03-05 23:50:05,TRUE,NA,"970808701912256512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HeyHeyMaliaJ",0,FALSE,FALSE,NA,NA
"103","RT @Bia_lv: Faz uma semana que eu n√£o assisto, to perdida   #apocalipse75",FALSE,0,NA,2018-03-05 23:49:52,FALSE,NA,"970808645364649984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Vitoria_Flu",1,TRUE,FALSE,NA,NA
"104","RT @OhhMyyTodd: RT @theSEXwizard 90 people have Swine Flu, and everyone wants to wear a mask. A million people have AIDS, and nobody wants‚Ä¶",FALSE,0,NA,2018-03-05 23:49:38,FALSE,NA,"970808587936137217",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OhhMyyTodd",1,TRUE,FALSE,NA,NA
"105","This flu shit is for the birds!",FALSE,0,NA,2018-03-05 23:49:32,FALSE,NA,"970808559779831808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Da_BestKK81",0,FALSE,FALSE,NA,NA
"106","This flu shit is for the birds!",FALSE,0,NA,2018-03-05 23:49:32,FALSE,NA,"970808559536607233",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Da_BestKK81",0,FALSE,FALSE,NA,NA
"107","Vim no Uber que at√© o banco do carro era das cores do Flu
V√°rios emblemas 
Muito massa",FALSE,1,NA,2018-03-05 23:49:29,FALSE,NA,"970808550036525057",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","karolinneffc",0,FALSE,FALSE,NA,NA
"108","Developed rhabdo again last Wednesday.  Now I think I'm coming down with the B strain flu.  Already had A strain fe‚Ä¶ https://t.co/BZmEZBjmKT",FALSE,0,NA,2018-03-05 23:49:11,TRUE,NA,"970808471657615360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BhamTFlex",0,FALSE,FALSE,NA,NA
"109","@AnthonyCumiaxyz Your show mocked him incessantly for claiming he never got the flu. How much calling him out are you supposed to do Ì†æÌ¥î",FALSE,0,"AnthonyCumiaxyz",2018-03-05 23:49:08,FALSE,"970801431694503936","970808459569573891","884987235048804353","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tedvaland",0,FALSE,FALSE,NA,NA
"110","RT @book_tribe - ‚Ä¢ *Get Help with Allergies, Cold &amp; Flu Symptoms* Ì†ºÌº∫Homemade Remedies using Essential Oils and Natur‚Ä¶ https://t.co/VDb7ixVyps",FALSE,1,NA,2018-03-05 23:49:05,TRUE,NA,"970808450296008704",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","RestartLMAuthor",1,FALSE,FALSE,NA,NA
"111","Flu fatigue made my workout damn near impossible tonight. Still managed 100 squats tho.",FALSE,2,NA,2018-03-05 23:49:03,FALSE,NA,"970808437931167744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dark_And_Gold",0,FALSE,FALSE,NA,NA
"112","RT @NETFLU: Por menos custos, Flu estuda abrir apenas o anel inferior do Maracan√£ para a torcida - 

https://t.co/EOFcpUPHOF https://t.co/f‚Ä¶",FALSE,0,NA,2018-03-05 23:49:00,FALSE,NA,"970808427369975809",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","barbozaluca",464,TRUE,FALSE,NA,NA
"113","Hey so a very good friend of mine got hit with some really bad hospital bills as of late, and right before her wedd‚Ä¶ https://t.co/B85yMAa9pn",FALSE,3,NA,2018-03-05 23:48:56,TRUE,NA,"970808410504495104",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Regris_Kallen",3,FALSE,FALSE,NA,NA
"114","RT @NFIDvaccines: This Company Is Testing A #Flu #Vaccine Made In Tobacco--And @InsidePMI Is On Board via @Forbes https://t.co/9ZRL2VjjsF #‚Ä¶",FALSE,0,NA,2018-03-05 23:48:48,FALSE,NA,"970808379135463425",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LizSzabo",1,TRUE,FALSE,NA,NA
"115","RT @Forbes: A Canadian biotech company is testing a flu vaccine grown in tobacco https://t.co/w5qwunijQs https://t.co/CJucds4nCk",FALSE,0,NA,2018-03-05 23:48:46,FALSE,NA,"970808369769537536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JohnCWilliam",79,TRUE,FALSE,NA,NA
"116","Best medicines for the flu, go!!!!! I have theraflu which does enough to break the fever but that‚Äôs it Ì†ΩÌπÑ",FALSE,1,NA,2018-03-05 23:48:46,FALSE,NA,"970808368137932801",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","its_kmb",0,FALSE,FALSE,NA,NA
"117","RT @VickiWilliams60: Please share, please read about sepsis, please talk about sepsis, please talk about Dylan - just 12 years old when he‚Ä¶",FALSE,0,NA,2018-03-05 23:48:42,FALSE,NA,"970808351297851394",NA,"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","drpaulmorgan",11,TRUE,FALSE,NA,NA
"118","@pvictorsts02_ @FluminenseFC BRABO",FALSE,1,"pvictorsts02_",2018-03-05 23:48:38,FALSE,"970803542167576577","970808335162380289","865725776804667392","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Vitoria_Flu",0,FALSE,FALSE,NA,NA
"119","RT @VogueRunway: Armie Hammer has the flu, but he still showed up to the #Oscars looking incredible. https://t.co/FSrUmIlAVj https://t.co/t‚Ä¶",FALSE,0,NA,2018-03-05 23:48:34,FALSE,NA,"970808317877481472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Seife913",9,TRUE,FALSE,NA,NA
"120","#InfoSehat Daun jambu biji yg dimakan mentah serta buah yg di jus dapat mengobati flu dan batuk",FALSE,0,NA,2018-03-05 23:48:16,FALSE,NA,"970808242761752576",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","OnlineShopTiens",0,FALSE,FALSE,NA,NA
"121","Will 2019 Flu Vaccine Be Better Than This Year‚Äôs? https://t.co/tF9NrFNPQQ https://t.co/cXX0fkZQ9y",FALSE,0,NA,2018-03-05 23:48:01,FALSE,NA,"970808181596278784",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","HealthyWrld",0,FALSE,FALSE,NA,NA
"122","RT @NoticiasdoBFR: #CurtinhasBFR

NILTON SANTOS
Informa√ß√µes mais apuradas dizem que Fla e Flu ir√£o fazer contrato de 3 anos de aluguel. Val‚Ä¶",FALSE,0,NA,2018-03-05 23:47:53,FALSE,NA,"970808146557104129",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ThamasB",5,TRUE,FALSE,NA,NA
"123","https://t.co/T0UmIEvZso
Please note: the webinar has been rescheduled due to flu attack. Yuk! Date is Tues. March 2‚Ä¶ https://t.co/lt9Vr3YI5L",FALSE,0,NA,2018-03-05 23:47:50,TRUE,NA,"970808134242619392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","semavav",0,FALSE,FALSE,NA,NA
"124","RT @DoveCameron: was meant to be at the @eltonofficial party tonight but instead, i‚Äôm slowly sipping coconut water in my bed. STILL bed rid‚Ä¶",FALSE,0,NA,2018-03-05 23:47:33,FALSE,NA,"970808062607990784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TayNlor",367,TRUE,FALSE,NA,NA
"125","@amandamo1 @TeamBlake_Gwen @blakeshelton Hey! Has anyone heard how our cowboy is recovering from the FLU?it is nasty to have it.",FALSE,0,"amandamo1",2018-03-05 23:47:28,FALSE,"970769535644160000","970808040785145861","35367569","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","e_kochany",0,FALSE,FALSE,NA,NA
"126","RT @amcaulay_: Someone like me who is such a good person doesn‚Äôt deserve to catch every fucking flu cold etc there is",FALSE,0,NA,2018-03-05 23:47:24,FALSE,NA,"970808026700697600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lesley3xxx",24,TRUE,FALSE,NA,NA
"127","@Education4Libs @boaomega22 Quick! Give more people the Flu!",FALSE,0,"Education4Libs",2018-03-05 23:47:20,FALSE,"970410096437075969","970808006207246337","817661098988019712","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RamblingJackMcM",0,FALSE,FALSE,NA,NA
"128","RT @hackplayers: CPSR: Nueva edici√≥n de Seguridad en Redes de @TSSentinel https://t.co/pH55pfIFQ7 https://t.co/Na2GaSAfJL",FALSE,0,NA,2018-03-05 23:47:15,FALSE,NA,"970807988683444224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","linuxmil",8,TRUE,FALSE,NA,NA
"129","I already know I‚Äôm going to get sick bc of the flu shot :/",FALSE,0,NA,2018-03-05 23:47:13,FALSE,NA,"970807976922529792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nochillangela",0,FALSE,FALSE,NA,NA
"130","Love when I just get over the stomach flu and end up getting a cold right after. Ì†ΩÌπÉ great way to start my week!",FALSE,0,NA,2018-03-05 23:47:10,FALSE,NA,"970807966675951622",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KeirstDavidson",0,FALSE,FALSE,NA,NA
"131","RT @anartam: Se acabarem com o Samorin ser√° √≥timo, mas n√£o pensem que vamos esquecer dos gastos crescentes com PESSOAL em Xer√©m. De 4 mi em‚Ä¶",FALSE,0,NA,2018-03-05 23:47:03,FALSE,NA,"970807936837660672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zanonsp",16,TRUE,FALSE,NA,NA
"132","@vgammaross O #Flamengo j√° fez isso umas duas vezes, se n√£o me engano. E ano passado o bota fez um gol no Flu com cinco impedidos. #Paz",FALSE,1,"vgammaross",2018-03-05 23:47:00,FALSE,"970802032075472896","970807925634715653","3112372413","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","MSOIV",0,FALSE,FALSE,NA,NA
"133","Revela√ß√£o do Flu, Pedro comemora titularidade e gols no profissional https://t.co/iAyHLVXgCz #Futebol #Esporte",FALSE,0,NA,2018-03-05 23:46:38,FALSE,NA,"970807832420454400",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","NaBocaDoGol_com",0,FALSE,FALSE,NA,NA
"134","RT @Feeandbrown: First coffee in 10 days...
So glad this Flu / cold is over. https://t.co/dThOzFPCwH",FALSE,0,NA,2018-03-05 23:46:36,FALSE,NA,"970807824891744256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Delandfee",1,TRUE,FALSE,NA,NA
"135","RT @TerryTorro: CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL https‚Ä¶",FALSE,0,NA,2018-03-05 23:46:32,FALSE,NA,"970807805040001025",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nai_imani",81382,TRUE,FALSE,NA,NA
"136","RT @Education4Libs: There are 30,000 gun-related deaths in the USA each year with 60% of them being suicides. Even with those factored in,‚Ä¶",FALSE,0,NA,2018-03-05 23:46:18,FALSE,NA,"970807748593057792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1019dotty",3313,TRUE,FALSE,NA,NA
"137","S√≥ queria ganhar uma camisa do Flu!",FALSE,0,NA,2018-03-05 23:45:59,FALSE,NA,"970807667877908480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NathyMuniiiz",0,FALSE,FALSE,NA,NA
"138","RT @NoticiasdoBFR: #CurtinhasBFR

NILTON SANTOS
Informa√ß√µes mais apuradas dizem que Fla e Flu ir√£o fazer contrato de 3 anos de aluguel. Val‚Ä¶",FALSE,0,NA,2018-03-05 23:45:57,FALSE,NA,"970807661896794112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JBJUNIORSIL",5,TRUE,FALSE,NA,NA
"139","This dude is literally throwing everyone under the bus because he knows what Mueller already has from the questions‚Ä¶ https://t.co/0iSbZxrj4J",FALSE,0,NA,2018-03-05 23:45:46,TRUE,NA,"970807615243653120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BluTsunami2018",1,FALSE,FALSE,NA,NA
"140","Read this - KNOW the signs of Type 1 Diabetes.   If you start losing weight and seem to have the flu ASK FOR... https://t.co/cSKWelYZNS",FALSE,0,NA,2018-03-05 23:45:46,FALSE,NA,"970807614446686208",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","joanna626",0,FALSE,FALSE,NA,NA
"141","RT @versao_real: @ahcazevedo Conselheiros do Flu, com rar√≠ssimas e honrosas exce√ß√µes, s√≥ servem para bater palmas para o que a FluS√≥cio dec‚Ä¶",FALSE,0,NA,2018-03-05 23:45:31,FALSE,NA,"970807549086846976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pppmoraes76",1,TRUE,FALSE,NA,NA
"142","@EdwardLifegem I feel your pain, I've been sick for the past couple of week and been fighting it trying not to miss‚Ä¶ https://t.co/u0ImfVAODR",FALSE,2,"EdwardLifegem",2018-03-05 23:45:17,TRUE,"970806136638201856","970807493306839040","277516169","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MWildflame",0,FALSE,FALSE,NA,NA
"143","RT @anartam: Se acabarem com o Samorin ser√° √≥timo, mas n√£o pensem que vamos esquecer dos gastos crescentes com PESSOAL em Xer√©m. De 4 mi em‚Ä¶",FALSE,0,NA,2018-03-05 23:45:17,FALSE,NA,"970807491880681474",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pppmoraes76",16,TRUE,FALSE,NA,NA
